precinct,votes american independents US House,votes conservative US House,votes constitution US House,G18DHOR,votes financial independence US House,votes for political revolution US House,votes green US House,votes independent US House,G18LHOR,votes make government work US House,votes new beginnings US House,votes nonpartisan US House,votes nsa did 911 US House,votes people's independent progressive US House,votes representing the 99% US House,G18RHOR,votes wake up america US House,votes we deserve better US House,votes women of power US House
"Monmouth County,Middletown Township 26",0.0,0.0,0.0,264.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 27",0.0,0.0,0.0,370.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 28",0.0,0.0,0.0,200.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 29",0.0,0.0,0.0,517.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 3",0.0,0.0,0.0,306.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 30",0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 31",0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 32",0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,547.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 33",0.0,0.0,0.0,317.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 34",0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 35",0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 36",0.0,0.0,0.0,274.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 37",0.0,0.0,0.0,269.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 38",0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 39",0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 4",0.0,0.0,0.0,396.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 40",0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 41",0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 42",0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 43",0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 44",0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 45",0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 46",0.0,0.0,0.0,268.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 5",0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 6",0.0,0.0,0.0,246.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 7",0.0,0.0,0.0,501.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 8",0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0
"Monmouth County,Middletown Township 9",0.0,0.0,0.0,472.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0
"Monmouth County,Middletown Township Cong 4",0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,1363.0,0.0,0.0,0.0
"Monmouth County,Middletown Township Cong 6",0.0,0.0,0.0,716.0,0.0,0.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,0.0,0.0
"Monmouth County,Millstone Township",0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0
"Monmouth County,Millstone Township 1",0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0
"Monmouth County,Millstone Township 2",0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0
"Monmouth County,Millstone Township 3",0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0
"Monmouth County,Millstone Township 4",0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0
"Monmouth County,Millstone Township 5",0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0
"Monmouth County,Millstone Township 6",0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0
"Monmouth County,Millstone Township 7",0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0
"Monmouth County,Monmouth Beach Borough",0.0,0.0,0.0,109.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0
"Monmouth County,Monmouth Beach Borough 1",0.0,0.0,0.0,361.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0
"Monmouth County,Monmouth Beach Borough 2",0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0
"Monmouth County,Neptune City Borough",0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
"Monmouth County,Neptune City Borough 1",0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0
"Monmouth County,Neptune City Borough 2",0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0
"Monmouth County,Neptune City Borough 3",0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0
"Monmouth County,Neptune City Borough 4",0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0
"Monmouth County,Neptune Township",0.0,0.0,0.0,653.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 1",0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 10",0.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 11",0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 12",0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 13",0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 14",0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 15",0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 16",0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 17",0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 18",0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 19",0.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 2",0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 20",0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 3",0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 4",0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 5",0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 6",0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 7",0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 8",0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0
"Monmouth County,Neptune Township 9",0.0,0.0,0.0,747.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
"Monmouth County,Ocean Township",0.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 1",0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 10",0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 11",0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 12",0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 13",0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 14",0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 15",0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 16",0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 17",0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 18",0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 19",0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 2",0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 20",0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 21",0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 22",0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 3",0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 4",0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 5",0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 6",0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 7",0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 8",0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0
"Monmouth County,Ocean Township 9",0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0
"Monmouth County,Oceanport Borough",0.0,0.0,0.0,181.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0
"Monmouth County,Oceanport Borough 1",0.0,0.0,0.0,303.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0
"Monmouth County,Oceanport Borough 2",0.0,0.0,0.0,217.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0
"Monmouth County,Oceanport Borough 3",0.0,0.0,0.0,299.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
"Monmouth County,Oceanport Borough 4",0.0,0.0,0.0,219.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0
"Monmouth County,Oceanport Borough 5",0.0,0.0,0.0,245.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough",0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 1",0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 2",0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 3",0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 4",0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 5",0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 6",0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 7",0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 8",0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0
"Monmouth County,Red Bank Borough 9",0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0
"Monmouth County,Roosevelt Borough",0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
"Monmouth County,Roosevelt Borough 1",0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0
"Monmouth County,Rumson Borough",0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0
"Monmouth County,Rumson Borough 1",0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0
"Monmouth County,Rumson Borough 2",0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0
"Monmouth County,Rumson Borough 3",0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0
"Monmouth County,Rumson Borough 4",0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0
"Monmouth County,Rumson Borough 5",0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0
"Monmouth County,Rumson Borough 6",0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0
"Monmouth County,Sea Bright Borough",0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
"Monmouth County,Sea Bright Borough 1",0.0,0.0,0.0,142.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0
"Monmouth County,Sea Bright Borough 2",0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0
"Monmouth County,Sea Girt Borough",0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
"Monmouth County,Sea Girt Borough 1",0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0
"Monmouth County,Sea Girt Borough 2",0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0
"Monmouth County,Shrewsbury Borough",0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0
"Monmouth County,Shrewsbury Borough 1",0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0
"Monmouth County,Shrewsbury Borough 2",0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0
"Monmouth County,Shrewsbury Borough 3",0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0
"Monmouth County,Shrewsbury Township",0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
"Monmouth County,Shrewsbury Township 1",0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Borough",0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Borough 1",0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Borough 2",0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Borough 3",0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Borough 4",0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Heights Borough",0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Heights Borough 1",0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Heights Borough 2",0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Heights Borough 3",0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,31.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Heights Borough 4",0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0
"Monmouth County,Spring Lake Heights Borough 5",0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0
"Monmouth County,Tinton Falls Borough",0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0
"Monmouth County,Tinton Falls Borough 1",0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0
"Monmouth County,Tinton Falls Borough 10",0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0
"Monmouth County,Tinton Falls Borough 11",0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0
"Monmouth County,Tinton Falls Borough 12",0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0
"Monmouth County,Tinton Falls Borough 13",0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0
"Monmouth County,Tinton Falls Borough 14",0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0
"Monmouth County,Tinton Falls Borough 15",0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0
