,COUNTYFP,precinct,shp_loc_prec,STATEFP,VTDST,NAMELSAD,VTDI,LSAD,CHNG_TYPE,ORIG_NAME,ORIG_CODE,RELATE,NAME,VINTAGE,FUNCSTAT,JUSTIFY,MTFCC,prec_matching,prec_word1,shp_loc_prec_nums,shp_loc_prec_code
120,001,atlantic city city ward 1 voting district 2,"001,atlantic city city ward 1 voting district 2",34,010102,Atlantic City city ward 1 voting district 2,A,00,,,,,Atlantic City city ward 1 voting district 2,90,N,,G5240,atlantic city city ward 1 voting district 2,atlantic,00112,00112_atlantic
121,001,buena borough voting district 4,"001,buena borough voting district 4",34,020004,Buena borough voting district 4,A,00,,,,,Buena borough voting district 4,90,N,,G5240,buenaboro voting district 4,buenaboro,0014,0014_buenaboro
122,001,egg harbor township voting district 17,"001,egg harbor township voting district 17",34,040017,Egg Harbor township voting district 17,A,00,,,,,Egg Harbor township voting district 17,90,N,,G5240,eggharbortwp voting district 17,eggharbortwp,00117,00117_eggharbortwp
123,001,egg harbor township voting district 2,"001,egg harbor township voting district 2",34,040002,Egg Harbor township voting district 2,P,00,,,,,Egg Harbor township voting district 2,90,S,,G5240,eggharbortwp voting district 2,eggharbortwp,0012,0012_eggharbortwp
124,001,egg harbor township voting district 3,"001,egg harbor township voting district 3",34,040003,Egg Harbor township voting district 3,P,00,,,,,Egg Harbor township voting district 3,90,S,,G5240,eggharbortwp voting district 3,eggharbortwp,0013,0013_eggharbortwp
125,001,egg harbor township voting district 4,"001,egg harbor township voting district 4",34,040004,Egg Harbor township voting district 4,A,00,,,,,Egg Harbor township voting district 4,90,N,,G5240,eggharbortwp voting district 4,eggharbortwp,0014,0014_eggharbortwp
126,001,egg harbor township voting district 5,"001,egg harbor township voting district 5",34,040005,Egg Harbor township voting district 5,A,00,,,,,Egg Harbor township voting district 5,90,N,,G5240,eggharbortwp voting district 5,eggharbortwp,0015,0015_eggharbortwp
127,001,egg harbor township voting district 6,"001,egg harbor township voting district 6",34,040006,Egg Harbor township voting district 6,A,00,,,,,Egg Harbor township voting district 6,90,N,,G5240,eggharbortwp voting district 6,eggharbortwp,0016,0016_eggharbortwp
128,001,egg harbor township voting district 7,"001,egg harbor township voting district 7",34,040007,Egg Harbor township voting district 7,A,00,,,,,Egg Harbor township voting district 7,90,N,,G5240,eggharbortwp voting district 7,eggharbortwp,0017,0017_eggharbortwp
129,001,egg harbor township voting district 16,"001,egg harbor township voting district 16",34,040016,Egg Harbor township voting district 16,A,00,,,,,Egg Harbor township voting district 16,90,N,,G5240,eggharbortwp voting district 16,eggharbortwp,00116,00116_eggharbortwp
130,001,egg harbor township voting district 8,"001,egg harbor township voting district 8",34,040008,Egg Harbor township voting district 8,A,00,,,,,Egg Harbor township voting district 8,90,N,,G5240,eggharbortwp voting district 8,eggharbortwp,0018,0018_eggharbortwp
131,001,estell manor city voting district 1,"001,estell manor city voting district 1",34,045001,Estell Manor city voting district 1,A,00,,,,,Estell Manor city voting district 1,90,N,,G5240,estell manor estl,estell,001,001_estell
132,001,folsom borough voting district 1,"001,folsom borough voting district 1",34,050001,Folsom borough voting district 1,A,00,,,,,Folsom borough voting district 1,90,N,,G5240,folsom borough voting district 1,folsom,0011,0011_folsom
133,001,galloway township voting district 10,"001,galloway township voting district 10",34,055010,Galloway township voting district 10,A,00,,,,,Galloway township voting district 10,90,N,,G5240,galloway township voting district 10,galloway,00110,00110_galloway
134,001,galloway township voting district 11,"001,galloway township voting district 11",34,055011,Galloway township voting district 11,A,00,,,,,Galloway township voting district 11,90,N,,G5240,galloway township voting district 11,galloway,00111,00111_galloway
135,001,galloway township voting district 2,"001,galloway township voting district 2",34,055002,Galloway township voting district 2,P,00,,,,,Galloway township voting district 2,90,S,,G5240,galloway township voting district 2,galloway,0012,0012_galloway
136,001,buena borough voting district 3,"001,buena borough voting district 3",34,020003,Buena borough voting district 3,A,00,,,,,Buena borough voting district 3,90,N,,G5240,buenaboro voting district 3,buenaboro,0013,0013_buenaboro
137,001,galloway township voting district 3,"001,galloway township voting district 3",34,055003,Galloway township voting district 3,P,00,,,,,Galloway township voting district 3,90,S,,G5240,galloway township voting district 3,galloway,0013,0013_galloway
138,001,egg harbor township voting district 9,"001,egg harbor township voting district 9",34,040009,Egg Harbor township voting district 9,A,00,,,,,Egg Harbor township voting district 9,90,N,,G5240,eggharbortwp voting district 9,eggharbortwp,0019,0019_eggharbortwp
139,001,egg harbor township voting district 15,"001,egg harbor township voting district 15",34,040015,Egg Harbor township voting district 15,A,00,,,,,Egg Harbor township voting district 15,90,N,,G5240,eggharbortwp voting district 15,eggharbortwp,00115,00115_eggharbortwp
140,001,galloway township voting district 1,"001,galloway township voting district 1",34,055001,Galloway township voting district 1,A,00,,,,,Galloway township voting district 1,90,N,,G5240,galloway township voting district 1,galloway,0011,0011_galloway
141,001,egg harbor township voting district 13,"001,egg harbor township voting district 13",34,040013,Egg Harbor township voting district 13,A,00,,,,,Egg Harbor township voting district 13,90,N,,G5240,eggharbortwp voting district 13,eggharbortwp,00113,00113_eggharbortwp
142,001,egg harbor township voting district 14,"001,egg harbor township voting district 14",34,040014,Egg Harbor township voting district 14,A,00,,,,,Egg Harbor township voting district 14,90,N,,G5240,eggharbortwp voting district 14,eggharbortwp,00114,00114_eggharbortwp
143,001,buena vista township voting district 3,"001,buena vista township voting district 3",34,025003,Buena Vista township voting district 3,P,00,,,,,Buena Vista township voting district 3,90,S,,G5240,buenavista township voting district 3,buenavista,0013,0013_buenavista
144,001,buena vista township voting district 4,"001,buena vista township voting district 4",34,025004,Buena Vista township voting district 4,P,00,,,,,Buena Vista township voting district 4,90,S,,G5240,buenavista township voting district 4,buenavista,0014,0014_buenavista
145,001,buena vista township voting district 1,"001,buena vista township voting district 1",34,025001,Buena Vista township voting district 1,P,00,,,,,Buena Vista township voting district 1,90,S,,G5240,buenavista township voting district 1,buenavista,0011,0011_buenavista
146,001,buena vista township voting district 6,"001,buena vista township voting district 6",34,025006,Buena Vista township voting district 6,A,00,,,,,Buena Vista township voting district 6,90,N,,G5240,buenavista township voting district 6,buenavista,0016,0016_buenavista
147,001,corbin city city ward 1 voting district 1,"001,corbin city city ward 1 voting district 1",34,030101,Corbin City city ward 1 voting district 1,A,00,,,,,Corbin City city ward 1 voting district 1,90,N,,G5240,corbin city city ward 1 voting district 1,corbin,00111,00111_corbin
148,001,egg harbor city city ward 1 voting district 1,"001,egg harbor city city ward 1 voting district 1",34,042101,Egg Harbor City city ward 1 voting district 1,A,00,,,,,Egg Harbor City city ward 1 voting district 1,90,N,,G5240,eggharborcity city ward 1 voting district 1,eggharborcity,00111,00111_eggharborcity
149,001,egg harbor city city ward 1 voting district 2,"001,egg harbor city city ward 1 voting district 2",34,042102,Egg Harbor City city ward 1 voting district 2,A,00,,,,,Egg Harbor City city ward 1 voting district 2,90,N,,G5240,eggharborcity city ward 1 voting district 2,eggharborcity,00112,00112_eggharborcity
150,001,buena vista township voting district 5,"001,buena vista township voting district 5",34,025005,Buena Vista township voting district 5,P,00,,,,,Buena Vista township voting district 5,90,S,,G5240,buenavista township voting district 5,buenavista,0015,0015_buenavista
151,001,egg harbor city city ward 2 voting district 1,"001,egg harbor city city ward 2 voting district 1",34,042201,Egg Harbor City city ward 2 voting district 1,A,00,,,,,Egg Harbor City city ward 2 voting district 1,90,N,,G5240,eggharborcity city ward 2 voting district 1,eggharborcity,00121,00121_eggharborcity
152,001,egg harbor township voting district 12,"001,egg harbor township voting district 12",34,040012,Egg Harbor township voting district 12,P,00,,,,,Egg Harbor township voting district 12,90,S,,G5240,eggharbortwp voting district 12,eggharbortwp,00112,00112_eggharbortwp
153,001,egg harbor city city ward 1 voting district 3,"001,egg harbor city city ward 1 voting district 3",34,042103,Egg Harbor City city ward 1 voting district 3,P,00,,,,,Egg Harbor City city ward 1 voting district 3,90,S,,G5240,eggharborcity city ward 1 voting district 3,eggharborcity,00113,00113_eggharborcity
154,001,egg harbor township voting district 11,"001,egg harbor township voting district 11",34,040011,Egg Harbor township voting district 11,P,00,,,,,Egg Harbor township voting district 11,90,S,,G5240,eggharbortwp voting district 11,eggharbortwp,00111,00111_eggharbortwp
155,001,egg harbor township voting district 10,"001,egg harbor township voting district 10",34,040010,Egg Harbor township voting district 10,A,00,,,,,Egg Harbor township voting district 10,90,N,,G5240,eggharbortwp voting district 10,eggharbortwp,00110,00110_eggharbortwp
156,001,buena vista township voting district 2,"001,buena vista township voting district 2",34,025002,Buena Vista township voting district 2,P,00,,,,,Buena Vista township voting district 2,90,S,,G5240,buenavista township voting district 2,buenavista,0012,0012_buenavista
157,001,egg harbor city city ward 2 voting district 3,"001,egg harbor city city ward 2 voting district 3",34,042203,Egg Harbor City city ward 2 voting district 3,P,00,,,,,Egg Harbor City city ward 2 voting district 3,90,S,,G5240,eggharborcity city ward 2 voting district 3,eggharborcity,00123,00123_eggharborcity
158,001,egg harbor city city ward 2 voting district 2,"001,egg harbor city city ward 2 voting district 2",34,042202,Egg Harbor City city ward 2 voting district 2,A,00,,,,,Egg Harbor City city ward 2 voting district 2,90,N,,G5240,eggharborcity city ward 2 voting district 2,eggharborcity,00122,00122_eggharborcity
159,001,egg harbor township voting district 1,"001,egg harbor township voting district 1",34,040001,Egg Harbor township voting district 1,A,00,,,,,Egg Harbor township voting district 1,90,N,,G5240,eggharbortwp voting district 1,eggharbortwp,0011,0011_eggharbortwp
160,003,paramus borough voting district 15,"003,paramus borough voting district 15",34,230015,Paramus borough voting district 15,P,00,,,,,Paramus borough voting district 15,90,S,,G5240,paramus borough voting district 15,paramus,00315,00315_paramus
161,003,paramus borough voting district 16,"003,paramus borough voting district 16",34,230016,Paramus borough voting district 16,P,00,,,,,Paramus borough voting district 16,90,S,,G5240,paramus borough voting district 16,paramus,00316,00316_paramus
162,003,paramus borough voting district 17,"003,paramus borough voting district 17",34,230017,Paramus borough voting district 17,P,00,,,,,Paramus borough voting district 17,90,S,,G5240,paramus borough voting district 17,paramus,00317,00317_paramus
163,003,paramus borough voting district 18,"003,paramus borough voting district 18",34,230018,Paramus borough voting district 18,P,00,,,,,Paramus borough voting district 18,90,S,,G5240,paramus borough voting district 18,paramus,00318,00318_paramus
164,003,paramus borough voting district 19,"003,paramus borough voting district 19",34,230019,Paramus borough voting district 19,P,00,,,,,Paramus borough voting district 19,90,S,,G5240,paramus borough voting district 19,paramus,00319,00319_paramus
165,003,paramus borough voting district 2,"003,paramus borough voting district 2",34,230002,Paramus borough voting district 2,P,00,,,,,Paramus borough voting district 2,90,S,,G5240,paramus borough voting district 2,paramus,0032,0032_paramus
166,003,paramus borough voting district 20,"003,paramus borough voting district 20",34,230020,Paramus borough voting district 20,P,00,,,,,Paramus borough voting district 20,90,S,,G5240,paramus borough voting district 20,paramus,00320,00320_paramus
